word,query,dmetaphone_sim,dmetaphone_ed,metaphone_sim,metaphone_ed,nysiis_sim,nysiis_ed,soundex_sim,soundex_ed,og_sim,og_ed,label
desogestrel,desoogestrel,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
desogestrel,desgoestrel,0.9238,1,0.9238,1,0.9088,1,0.8833,1,0.9788,2,1
desonide,desonide,0.9333,1,0.9333,1,0.7831,2,0.6667,3,0.9333,2,0
desonide,desonide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
desonide,desonide,1.0,0,1.0,0,0.9619,1,1.0,0,0.9167,2,0
desonide,deonide,0.925,1,0.925,1,0.8705,2,0.85,2,0.9667,1,1
desonide,desonie,0.9417,1,0.9417,1,0.9246,2,0.8833,1,0.9833,1,1
desonide,desonie,0.9417,1,0.9417,1,0.9246,2,0.8833,1,0.9345,2,0
desonide,desonie,0.925,1,0.925,1,0.8578,2,1.0,0,0.8794,2,0
desonide,desoniide,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
desonide,esonide,0.8333,1,0.8333,1,0.7159,2,0.8333,1,0.9583,1,1
desonide,desondie,1.0,0,1.0,0,0.9095,3,1.0,0,0.9792,2,1
desonide,desondie,1.0,0,1.0,0,0.8476,3,1.0,0,0.9167,2,0
desoximetasone,desoximetasone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
desoximetasone,desoxietasone,0.975,1,0.975,1,0.9613,2,0.8833,1,0.9905,1,1
desoximetasone,desoximetason,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
desoximetasone,desoximetasonee,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1
desoximetasone,desoximeatsone,1.0,0,1.0,0,0.9947,1,1.0,0,0.9952,2,1
desoxyn,desoxyn,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
desoxyn,desoxyn,0.8933,2,0.8933,2,0.9429,2,0.8667,2,0.8857,2,0
desoxyn,desoxyn,0.8267,2,0.8267,2,0.9429,1,1.0,0,0.8857,2,0
desoxyn,desoxy,0.96,1,0.96,1,0.9246,2,0.8833,1,0.981,1,1
desoxyn,desoxy,0.8833,1,0.8833,1,0.8944,2,0.8667,1,0.8944,2,0
desoxyn,desoxy,0.825,1,0.825,1,0.9111,2,0.8667,1,0.9,2,0
desoxyn,desxyn,1.0,0,1.0,0,0.9278,1,0.8667,2,0.9667,1,1
desoxyn,dsoxyn,1.0,0,1.0,0,0.8571,1,1.0,0,0.9571,1,1
desoxyn,dsoxyn,0.78,2,0.78,2,0.775,3,0.7333,2,0.9,2,0
desoxyribonuclease,desoxyribonuclease,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
desoxyribonuclease,deoxyribonuclease,0.8367,1,0.8367,1,0.8619,2,0.8667,2,0.9852,1,1
desoxyribonuclease,desoxyribnuclease,1.0,0,1.0,0,0.9924,1,1.0,0,0.9981,1,1
desoxyribonuclease,desxyribonuclease,1.0,0,1.0,0,0.8999,1,0.8667,2,0.9459,1,1
desoxyribonuclease,dsoxyribonuclease,1.0,0,1.0,0,0.8512,1,1.0,0,0.9833,1,1
desvenlafaxine,desvenlafaxine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
desvenlafaxine,desvenlacfaxine,0.9648,1,0.9648,1,0.9952,1,1.0,0,0.9956,1,1
desvenlafaxine,desvenlafaine,0.9704,2,0.9704,2,1.0,2,1.0,0,1.0,1,1
desvenlafaxine,desvenlafzaxine,0.9719,1,0.9719,1,0.9976,1,1.0,0,0.9978,1,1
desvenlafaxine,desvenllafaxine,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
detrol,detrol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
detrol,detrol,0.8333,1,0.8333,1,0.8889,1,0.8333,1,0.7778,2,0
detrol,detrol,0.8333,1,0.8333,1,0.8222,2,0.8333,1,0.8222,2,0
detrol,detrol,0.85,1,0.85,1,0.826,2,0.85,1,0.8794,2,0
detrol,detrl,1.0,0,1.0,0,0.9667,1,1.0,0,0.9667,1,1
detrol,detrl,0.7222,2,0.7222,2,0.7833,2,0.6667,2,0.7333,2,0
detrol,detrl,0.85,2,0.85,2,0.8578,2,0.85,2,0.8578,2,0
detrol,detrlol,0.96,1,0.96,1,0.9381,1,1.0,0,0.9381,1,1
detrol,etrol,0.9167,1,0.9167,1,0.9333,1,0.6667,3,0.7833,2,0
detrol,etrol,0.8833,1,0.8833,1,0.7275,2,0.8833,1,0.84,2,0
detrol,etrol,0.9,2,0.9,2,0.8275,3,0.7,3,0.8875,3,0
detrol,etrol,0.75,2,0.75,2,0.8933,1,0.8667,2,0.8578,2,0
detrol,etrol,0.85,1,0.85,1,0.9556,1,1.0,0,0.8578,2,0
detrol,etrol,0.8333,1,0.8333,1,0.6972,2,0.8333,1,0.9444,1,1
detrol,etrol,0.8333,1,0.8333,1,0.5889,3,0.8333,1,0.8222,2,0
detrol,etrol,0.7833,2,0.7833,2,0.7071,3,0.6667,3,0.7905,3,0
detrol,etrol,0.8333,1,0.8333,1,0.6972,2,0.8333,1,0.8222,2,0
detrol,detorl,1.0,0,1.0,0,0.9611,2,1.0,0,0.9611,2,1
deutetrabenazine,deutetrabenazine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
deutetrabenazine,deutetrabeunazine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
deutetrabenazine,deutetrrabenazine,1.0,0,1.0,0,1.0,0,1.0,0,0.9941,1,1
dexacen,dexacen,0.7333,2,0.7333,2,0.8095,2,0.6667,2,0.8095,2,0
dexacen,dexacen,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexacen,dexacen,0.805,3,0.805,3,0.9238,1,0.85,1,0.8476,2,0
dexacen,deexacen,1.0,0,1.0,0,1.0,0,1.0,0,0.8905,1,1
dexacen,dexacehn,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
dexacen,dexcen,0.9533,1,0.9533,1,0.9278,1,0.8667,2,0.9667,1,1
dexacen,dexcen,0.75,2,0.75,2,0.8578,2,0.85,1,0.8578,2,0
dexacen,dexcen,0.7,2,0.7,2,0.8222,2,0.7,3,0.8222,2,0
dexacen,dexcaen,0.9533,1,0.9533,1,0.9278,1,0.8667,2,0.9667,2,1
dexacen,edxacen,0.9444,1,0.9444,1,0.7937,2,0.6667,3,0.9524,2,1
dexacidin,dexacidin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexacidin,dexacidin,0.5889,3,0.5889,3,0.8519,2,0.6667,2,0.8519,2,0
dexacidin,dexacidi,0.9722,1,0.9722,1,0.9778,2,1.0,0,0.9926,1,1
dexacidin,dexcidin,0.9611,1,0.9611,1,0.9157,1,0.8667,2,0.9741,1,1
dexacidin,deaxcidin,0.9611,1,0.9611,1,0.9157,1,0.8667,2,0.9704,2,1
dexacidin,dxeacidin,1.0,0,1.0,0,0.8542,1,1.0,0,0.9667,2,1
dexamethasone,dexamethasone,0.7492,3,0.7492,3,0.8047,2,0.5,2,0.8368,2,0
dexamethasone,dexamethasone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexamethasone,dexameethasone,1.0,0,1.0,0,1.0,0,1.0,0,0.9546,1,1
dexamethasone,dexamethasonee,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1
dexamethasone,dexammethasone,1.0,0,1.0,0,1.0,0,1.0,0,0.9881,1,1
dexamethasone,dexamehtasone,0.9429,1,0.9429,1,1.0,0,1.0,0,0.9897,2,1
dexamethasone,dexametahsone,0.9429,1,0.9429,1,1.0,0,1.0,0,0.9923,2,1
dexasporin,dexasporin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexasporin,deexasporin,1.0,0,1.0,0,1.0,0,1.0,0,0.9758,1,1
dexasporin,dexaspori9n,1.0,0,1.0,0,1.0,0,1.0,0,0.997,1,1
dexasporin,dexaspuorin,1.0,0,1.0,0,1.0,0,1.0,0,0.9879,1,1
dexasporin,dexasporni,1.0,0,1.0,0,0.9933,1,1.0,0,0.9933,2,1
dexedrine,dexedrine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexedrine,dexedine,0.9667,1,0.9667,1,0.9792,1,0.8833,1,0.9815,1,1
dexedrine,dexedine,0.7417,1,0.7417,1,0.7825,2,0.8333,1,0.7024,2,0
dexedrine,dexxedrine,1.0,0,1.0,0,1.0,0,1.0,0,0.9767,1,1
dexedrine,dexedirne,1.0,0,1.0,0,0.9792,2,1.0,0,0.9815,2,1
dexedrine,dxeedrine,1.0,0,1.0,0,0.8554,1,1.0,0,0.9667,2,1
dexferrum,dexferrum,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexferrum,dexferrumm,1.0,0,1.0,0,1.0,0,1.0,0,0.9967,1,1
dexferrum,dexfferrum,1.0,0,1.0,0,1.0,0,1.0,0,0.98,1,1
dexferrum,dexferrmu,1.0,0,1.0,0,0.9833,1,1.0,0,0.9889,2,1
dexone,dexone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dexone,dexoone,1.0,0,1.0,0,1.0,0,1.0,0,0.9714,1,1
dexone,dexnoe,1.0,0,1.0,0,0.9533,1,1.0,0,0.9611,2,1
dexone,dxeone,1.0,0,1.0,0,0.865,1,1.0,0,0.95,2,1
dextenza,dextenza,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dextenza,dexteenza,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
dextenza,dexetnza,1.0,0,1.0,0,0.9667,2,1.0,0,0.9708,2,1
dextenza,dextenaz,1.0,0,1.0,0,0.981,1,1.0,0,0.9833,2,1
dextran,dextran,0.6972,2,0.6972,2,0.7905,3,0.8333,1,0.8492,2,0
dextran,dextran,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dextran,depxtran,0.9571,1,0.9571,1,0.9667,1,0.85,2,0.9667,1,1
dextran,dextra,0.6722,3,0.6722,3,0.7333,2,0.6667,2,0.7778,2,0
dextran,dextra,0.7417,1,0.7417,1,0.8667,1,0.8333,1,0.8889,1,0
dextran,dextra,0.9722,1,0.9722,1,0.9524,2,1.0,0,0.981,1,1
dextran,dextra,0.6889,3,0.6889,3,0.7833,2,0.6667,3,0.8222,2,0
dextran,dxtran,1.0,0,1.0,0,0.8571,1,1.0,0,0.9571,1,1
dextran,dextrna,0.6972,2,0.6972,2,0.6972,3,0.6667,2,0.8492,2,0
dextran,dextrna,0.6972,2,0.6972,2,0.8222,2,0.8333,1,0.8492,2,0
dextran,dextrna,1.0,0,1.0,0,0.9762,1,1.0,0,0.9762,2,1
dextran,dextrna,0.9333,2,0.9333,2,0.9095,2,0.8833,1,0.9214,2,0
dextromethorphan,dextromethorphan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dextromethorphan,dextrmethorphan,1.0,0,1.0,0,0.9432,1,1.0,0,0.9618,1,1
dextromethorphan,dextromethornphan,0.9873,1,0.9873,1,1.0,1,1.0,0,1.0,1,1
dextromethorphan,dextromethorphand,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1
dextromethorphan,dextromethorphhan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
dezocine,dezocine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dezocine,dezoccine,0.8667,1,0.8667,1,1.0,0,1.0,0,0.9815,1,1
dezocine,dezocifne,0.9533,1,0.9533,1,0.9833,1,0.8833,1,0.9852,1,1
dezocine,dezoocine,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
diabeta,diabeta,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diabeta,diabeta,0.8,1,0.8,1,0.8933,1,0.85,1,0.8286,3,0
diabeta,diabehta,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
diabeta,diabetaa,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
diabeta,daibeta,0.7222,2,0.7222,2,0.8667,2,0.6667,3,0.8492,2,0
diabeta,daibeta,1.0,0,1.0,0,1.0,0,1.0,0,0.9571,2,1
diabeta,daibeta,0.8,1,0.8,1,0.8933,1,0.85,1,0.8476,3,0
diabinese,diabinese,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diabinese,diabiese,0.9333,1,0.9333,1,0.9429,2,0.8667,2,0.9815,1,1
diabinese,diabinesae,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
diabinese,daibinese,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,2,1
diabinese,diaibnese,1.0,0,1.0,0,0.9278,1,1.0,0,0.9741,2,1
diacomit,diacomit,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diacomit,diacomcit,0.9533,1,0.9533,1,0.9792,1,0.8833,1,0.9852,1,1
diacomit,diacomiqt,0.9533,1,0.9533,1,0.9833,1,0.8833,1,0.9889,1,1
diacomit,diacomt,1.0,0,1.0,0,0.9762,1,1.0,0,0.9833,1,1
diacomit,diacoomit,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
diacomit,dicomit,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
dial,dial,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.8333,1,0
dial,dial,0.9,1,0.9,1,0.7222,2,0.6667,3,0.6667,2,0
dial,dial,0.65,2,0.65,2,0.7511,3,0.7,2,0.8267,2,0
dial,dial,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.7222,2,0
dial,dial,0.9,1,0.9,1,0.8933,2,0.85,2,0.805,2,0
dial,dial,1.0,0,1.0,0,1.0,0,1.0,0,0.8267,2,0
dial,dial,0.625,2,0.625,2,0.7206,4,0.7,3,0.6762,3,0
dial,dial,0.9,1,0.9,1,0.8933,2,0.85,2,0.8083,3,0
dial,dial,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.7222,2,0
dial,dial,0.6111,2,0.6111,2,0.7222,2,0.6667,3,0.6667,2,0
dial,dial,0.0,2,0.0,2,0.5556,2,0.6667,2,0.6667,2,0
dial,dial,0.65,2,0.65,2,0.7778,2,0.85,1,0.7333,2,0
dial,dial,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dial,dial,0.7,1,0.7,1,0.8222,1,0.85,1,0.7,2,0
dial,diael,1.0,0,1.0,0,1.0,0,1.0,0,0.9533,1,1
dial,diael,0.625,2,0.625,2,0.7206,4,0.7,3,0.8324,3,0
dial,diael,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.7833,2,0
dial,diael,0.9,1,0.9,1,0.8933,2,0.85,2,0.9333,2,0
dial,diall,1.0,0,1.0,0,1.0,0,1.0,0,0.96,1,1
dial,diall,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.7833,2,0
dial,diall,1.0,0,1.0,0,1.0,0,1.0,0,0.7867,2,0
dial,andial,0.0,2,0.0,2,0.7556,2,0.5,4,0.7639,2,1
dial,andial,0.85,2,0.85,2,0.7675,4,0.85,2,0.7443,3,0
dialyte,dialyte,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dialyte,ddialyte,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
dialyte,diaylte,1.0,0,1.0,0,0.8933,2,1.0,0,0.9667,2,1
dianeal,dianeal,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dianeal,diagneal,1.0,0,1.0,0,0.9556,1,0.85,2,0.9708,1,1
dianeal,dianeeal,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
dianeal,dianela,0.6,2,0.6,2,0.7867,2,0.7,2,0.8667,2,0
dianeal,dianela,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,2,1
dianeal,idaneal,0.9167,1,0.9167,1,0.9444,1,0.6667,3,0.9524,2,1
diapid,diapid,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diapid,diapd,0.65,2,0.65,2,0.7778,2,0.7,2,0.8483,2,0
diapid,diapd,1.0,0,1.0,0,0.9533,1,1.0,0,0.9667,1,1
diapid,diapidd,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
diapid,diapidh,1.0,0,1.0,0,0.9722,1,1.0,0,0.981,1,1
diapid,dinapid,0.925,1,0.925,1,0.8705,2,0.85,2,0.9619,1,1
diastat,diastat,0.7833,2,0.7833,2,0.8492,2,0.6667,3,0.7095,2,0
diastat,diastat,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diastat,diastat,0.7222,1,0.7222,1,0.8889,1,0.8333,1,0.7095,2,0
diastat,dliastat,0.94,1,0.94,1,0.9571,1,0.85,2,0.9625,1,1
diastat,diastta,0.8,1,0.8,1,0.8267,2,0.85,1,0.8667,2,0
diastat,diastta,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.9762,2,1
diastat,diastta,1.0,0,1.0,0,0.9533,1,1.0,0,0.9143,2,0
diastat,disatat,1.0,0,1.0,0,0.9278,1,1.0,0,0.9619,2,1
diatrizoate,diatrizoate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diatrizoate,diaatrizoate,1.0,0,1.0,0,1.0,0,1.0,0,0.9169,1,1
diatrizoate,diatrizoae,0.96,1,0.96,1,0.9667,2,1.0,0,0.997,1,1
diatrizoate,diatriztoate,0.9722,1,0.9722,1,0.9685,1,1.0,0,0.978,1,1
diatrizoate,diatrzoate,1.0,0,1.0,0,0.9464,1,1.0,0,0.9848,1,1
diatrizoate,daitrizoate,1.0,0,1.0,0,1.0,0,1.0,0,0.9727,2,1
diazepam,diazepam,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diazepam,diazepam,0.8333,1,0.8333,1,0.9048,1,0.8333,1,0.8333,2,0
diazepam,diazepam,0.75,3,0.75,3,0.869,2,0.6667,3,0.8333,2,0
diazepam,diazepam,0.6722,2,0.6722,2,0.7579,2,0.6667,3,0.8333,2,0
diazepam,dazepam,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
diazepam,dazepam,0.75,3,0.75,3,0.869,2,0.6667,3,0.869,2,0
diazepam,dazepam,0.8333,1,0.8333,1,0.9048,1,0.8333,1,0.869,2,0
diazepam,dazepam,0.6722,2,0.6722,2,0.7579,2,0.6667,3,0.7579,2,0
diazepam,dazepam,0.7833,2,0.7833,2,0.7302,3,0.6667,3,0.7302,3,0
diazepam,diazeepam,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
diazepam,diazepaam,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
diazepam,doiazepam,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
diazepam,doiazepam,0.7833,2,0.7833,2,0.7302,3,0.6667,3,0.8519,2,0
diazepam,doiazepam,0.75,3,0.75,3,0.869,2,0.6667,3,0.8843,2,0
diazepam,diazeapm,1.0,0,1.0,0,0.9762,1,1.0,0,0.9792,2,1
diazoxide,diazoxide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diazoxide,diazoxxide,1.0,0,1.0,0,1.0,0,1.0,0,0.9867,1,1
diazoxide,daizoxide,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,2,1
diazoxide,dizaoxide,1.0,0,1.0,0,1.0,0,1.0,0,0.9704,2,1
diazoxide,ordiazoxide,0.9048,2,0.9048,2,0.9259,2,0.5,4,0.8468,2,1
dibasic,dibasic,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dibasic,dibaesic,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
dibasic,dibasc,0.925,1,0.925,1,0.9022,2,0.85,1,0.8578,2,0
dibasic,dibasc,1.0,0,1.0,0,0.9762,1,0.8833,1,0.9762,1,1
dibasic,dibasc,0.925,1,0.925,1,0.9111,2,0.85,2,0.9111,2,0
dibasic,dibasicc,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
dibasic,dibsaic,1.0,0,1.0,0,0.9278,1,1.0,0,0.9667,2,1
dibenil,dibenil,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dibenil,dbenil,1.0,0,1.0,0,0.8571,1,1.0,0,0.8571,1,1
dibenil,diibenil,1.0,0,1.0,0,1.0,0,1.0,0,0.8905,1,1
dibenil,dibeinl,1.0,0,1.0,0,0.9762,1,1.0,0,0.9714,2,1
dibenil,diebnil,1.0,0,1.0,0,0.9278,1,1.0,0,0.9619,2,1
dibenzyline,dibenzyline,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dibenzyline,dibeenzyline,1.0,0,1.0,0,1.0,0,1.0,0,0.9197,1,1
dibenzyline,dibemnzyline,0.9619,1,0.9619,1,1.0,0,1.0,0,0.9833,1,1
dibenzyline,dibenzlyine,1.0,0,1.0,0,0.9719,1,1.0,0,0.9879,2,1
dibenzyline,idbenzyline,0.9524,1,0.9524,1,0.8037,2,0.6667,3,0.9697,2,1
dichlorphenamide,dichlorphenamide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dichlorphenamide,dicchlorphenamide,1.0,0,1.0,0,1.0,0,1.0,0,0.9863,1,1
dichlorphenamide,dichlorphenanmide,0.9852,1,0.9852,1,1.0,0,1.0,0,1.0,1,1
dichlorphenamide,djichlorphenamide,0.9667,1,0.9667,1,0.98,1,0.8667,2,0.9824,1,1
dichlorphenamide,dichlorhpenamide,0.95,1,0.95,1,0.9795,2,1.0,0,0.9938,2,1
dichlorphenamide,mydichlorphenamide,0.963,1,0.963,1,0.8036,2,0.6667,3,0.963,2,1
diclegis,diclegis,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diclegis,dicleggis,0.9067,1,0.9067,1,1.0,0,1.0,0,0.9852,1,1
diclegis,diclegiss,1.0,0,1.0,0,1.0,0,1.0,0,0.9926,1,1
diclofenac,diclofenac,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diclofenac,dclofenac,1.0,0,1.0,0,0.8533,1,1.0,0,0.97,1,1
diclofenac,diclofenacx,0.9667,2,0.9667,2,1.0,1,1.0,0,1.0,1,1
diclofenac,dicloqfenac,0.9083,1,0.9083,1,0.9848,1,0.8833,1,0.9848,1,1
diclofenac,dicofenac,0.9556,1,0.9556,1,0.9767,1,0.8667,2,0.9767,1,1
diclofenac,dcilofenac,0.9,1,0.9,1,0.97,2,1.0,0,0.97,2,1
didanosine,didanosine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
didanosine,adidanosine,0.9444,1,0.9444,1,0.8185,1,0.6667,3,0.903,1,1
didanosine,dianosine,0.94,1,0.94,1,0.8646,2,0.85,2,0.9733,1,1
didanosine,didanosiane,1.0,0,1.0,0,1.0,0,1.0,0,0.9939,1,1
didanosine,didansoine,1.0,0,1.0,0,0.9606,1,1.0,0,0.9833,2,1
dienogest,dienogest,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dienogest,dienogestt,1.0,0,1.0,0,1.0,0,1.0,0,0.9967,1,1
dienogest,dienogjest,0.9556,1,0.9556,1,0.9815,1,1.0,0,0.9867,1,1
dienogest,diengoest,0.8933,1,0.8933,1,0.9375,1,1.0,0,0.9778,2,1
dienogest,dienoegst,0.8933,1,0.8933,1,0.9792,1,0.8833,1,0.9815,2,1
diethylstilbestrol,diethylstilbestrol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diethylstilbestrol,diethylstilbestrolx,1.0,2,1.0,2,1.0,1,1.0,0,1.0,1,1
diethylstilbestrol,diethyylstilbestrol,1.0,0,1.0,0,1.0,0,1.0,0,0.993,1,1
diethylstilbestrol,diethyltsilbestrol,0.9788,2,0.9788,2,0.9922,2,0.8833,1,0.9944,2,1
differin,differin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
differin,differn,1.0,0,1.0,0,0.9762,1,1.0,0,0.9833,1,1
differin,diffferin,0.9467,1,0.9467,1,1.0,0,1.0,0,0.9778,1,1
differin,disfferin,0.94,1,0.94,1,0.9667,1,0.85,2,0.9704,1,1
diflucan,diflucan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diflucan,diflcan,1.0,0,1.0,0,0.9464,1,1.0,0,0.975,1,1
diflucan,dfilucan,1.0,0,1.0,0,0.9625,2,1.0,0,0.9625,2,1
diflucan,difluacn,1.0,0,1.0,0,0.9833,1,1.0,0,0.9792,2,1
diflucan,difulcan,1.0,0,1.0,0,0.9708,2,1.0,0,0.9708,2,1
digoxin,digoxin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
digoxin,digoxin,0.84,2,0.84,2,0.927,2,0.8667,2,0.8981,2,0
digoxin,digoxiin,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
digoxin,digoxinn,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
digoxin,igoxin,0.8667,1,0.8667,1,0.7159,2,0.8333,1,0.9524,1,1
digoxin,igoxin,0.7333,2,0.7333,2,0.7778,2,0.6667,2,0.7778,2,0
dilantin,dilantin,0.7417,1,0.7417,1,0.9167,1,0.8333,1,0.8333,2,0
dilantin,dilantin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dilantin,diantin,0.94,1,0.94,1,0.8667,2,0.85,2,0.9667,1,1
dilantin,diantin,0.7222,1,0.7222,1,0.8889,1,0.8333,1,0.7159,2,0
dilantin,dila7ntin,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
dilantin,dilanti1n,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
dilantin,dilantiin,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
diltzac,diltzac,0.88,2,0.88,2,0.9238,2,0.7,3,0.9238,2,0
diltzac,diltzac,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
diltzac,dciltzac,0.86,1,0.86,1,0.9625,1,0.8875,2,0.9625,1,1
diltzac,ddiltzac,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
diltzac,dilltzac,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
diltzac,iltzac,0.7833,1,0.7833,1,0.7159,2,0.8333,1,0.9524,1,1
dimenhydrinate,dimenhydrinate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dimenhydrinate,dimenhydrinnate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
dimenhydrinate,dimenydrinate,1.0,0,1.0,0,0.9872,1,1.0,0,0.9881,1,1
dimenhydrinate,dimenhdyrinate,1.0,0,1.0,0,0.9897,2,1.0,0,0.9905,2,1
dimenhydrinate,idmenhydrinate,0.9583,1,0.9583,1,0.8098,2,0.6667,3,0.9762,2,1
dimetane,dimetane,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dimetane,dimetae,0.9417,1,0.9417,1,0.9524,2,0.8833,1,0.9833,1,1
dimetane,dimettane,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
dimetane,diemtane,1.0,0,1.0,0,0.9278,1,1.0,0,0.9667,2,1
dinoprostone,dinoprostone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
dinoprostone,dinhoprostone,1.0,0,1.0,0,1.0,0,1.0,0,0.9821,1,1
dinoprostone,dinnoprostone,1.0,0,1.0,0,1.0,0,1.0,0,0.9821,1,1
dinoprostone,dinoprositone,1.0,0,1.0,0,0.9884,1,1.0,0,0.9949,1,1
dinoprostone,dinzoprostone,0.9095,1,0.9095,1,0.9275,1,0.8667,2,0.9821,1,1
dinoprostone,dinoporstone,1.0,0,1.0,0,0.9848,2,1.0,0,0.9861,2,1
diovan,diovan,0.925,1,0.925,1,0.8222,2,0.6667,3,0.7778,2,0
diovan,diovan,0.7778,1,0.7778,1,0.8667,1,0.8333,1,0.8222,2,0
diovan,diovan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
